aqi,csecs,c00_30,c00_50,c01_00,c02_50,motion,pm01_0,pm02_5,pm10_0,sensor,voltage,csamples,humidity,pressure,aqi_level,pm01_0cf1,pm02_5cf1,pm10_0cf1,pm01_0_rstd,pm02_5_rstd,pm10_0_rstd,temperature,aqi_algorithm,device_uid,captured,location,lat,lon,serial_number,heatIndex
87,60,3430,973,189,12,,18.515152,29,30.727272,pms7003,4.1875,33,91.45165,98300.664,moderate,18.757576,29.454546,30.727272,0.05419922,0.04135132,0.051635742,23.637173,cf-atm,dev:864475046524962,2023-10-27T03:42:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
63,60,2036,591,114,15,,9.307693,17.692308,19.384615,pms7003,4.1953125,26,90.53465,98301.01,moderate,9.307693,17.692308,19.384615,0.07299805,0.054840088,0.050720215,23.801863,cf-atm,dev:864475046524962,2023-10-27T03:12:43Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
60,60,2057,585,95,8,,9.709678,16.129032,16.774193,pms7003,4.1992188,31,90.546104,98301.914,moderate,9.709678,16.129032,16.774193,0.08898926,0.105895996,0.062927246,23.81257,cf-atm,dev:864475046524962,2023-10-27T02:42:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
56,60,1758,506,89,10,,7.821429,14.607142,15.5,pms7003,4.1992188,28,90.8382,98309.43,moderate,7.821429,14.607142,15.5,0.120788574,0.0569458,0.09698486,23.8967,cf-atm,dev:864475046524962,2023-10-27T02:12:41Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
91,60,3820,1097,184,15,,20.1,30.933332,34.933334,pms7003,4.203125,30,88.100174,98315.91,moderate,21.066668,32.4,34.933334,0.03994751,0.042388916,0.039001465,24.297972,cf-atm,dev:864475046524962,2023-10-27T01:42:41Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
86,60,3393,969,189,15,,18.022223,28.733334,32.155556,pms7003,4.203125,45,88.60046,98360.67,moderate,18.044445,29,32.155556,0.08239746,0.042236328,0.06323242,24.160305,cf-atm,dev:864475046524962,2023-10-27T01:12:41Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
63,60,2203,631,116,7,,10.962963,17.518518,18.407408,pms7003,4.1835938,27,88.769135,98390.7,moderate,10.962963,17.518518,18.407408,0.07788086,0.033111572,0.06262207,24.126144,cf-atm,dev:864475046524962,2023-10-27T00:42:40Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
73,60,2685,773,137,14,,13.825,22.325,25.25,pms7003,4.1757812,40,89.1642,98428.234,moderate,13.825,22.325,25.25,0.042999268,0.06604004,0.081604004,23.85387,cf-atm,dev:864475046524962,2023-10-27T00:12:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
67,60,2410,692,128,9,,12.185185,19.74074,20.814816,pms7003,4.2109375,27,87.33073,98468.4,moderate,12.185185,19.74074,20.814816,0.09112549,0.09063721,0.109069824,24.070568,cf-atm,dev:864475046524962,2023-10-26T23:42:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
57,60,1997,561,97,8,,9.09375,14.8125,16.28125,pms7003,4.2109375,32,85.95098,98478.58,moderate,9.09375,14.8125,16.28125,0.122924805,0.0736084,0.09259033,24.236788,cf-atm,dev:864475046524962,2023-10-26T23:12:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
66,60,2303,638,125,11,,11.620689,19.103449,20.551723,pms7003,4.2148438,29,85.691826,98483.29,moderate,11.620689,19.103449,20.551723,0.08105469,0.0770874,0.070739746,24.27299,cf-atm,dev:864475046524962,2023-10-26T22:42:40Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
97,60,4301,1235,206,26,,21.5,34.205883,40.264706,pms7003,4.2148438,34,85.88984,98473.195,moderate,23.441177,37.67647,40.32353,0.023605347,0.031188965,0.056152344,24.400969,cf-atm,dev:864475046524962,2023-10-26T22:12:40Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
117,60,5695,1635,326,31,,26.60465,41.953487,51.302326,pms7003,4.21875,43,86.06773,98462.58,unhealthy-if-sensitive,32.34884,52.046513,56,0.028579712,0.027496338,0.029937744,24.623276,cf-atm,dev:864475046524962,2023-10-26T21:42:43Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
57,60,1896,533,91,9,,7.9142857,15.171429,15.771428,pms7003,4.2226562,35,83.631615,98460.914,moderate,7.9142857,15.171429,15.771428,0.16320801,0.13134766,0.09979248,25.239721,cf-atm,dev:864475046524962,2023-10-26T21:12:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
54,60,1678,489,90,7,,7.7083335,13.208333,13.708333,pms7003,4.2226562,24,82.44403,98429,moderate,7.7083335,13.208333,13.708333,0.08099365,0.080444336,0.054748535,25.423279,cf-atm,dev:864475046524962,2023-10-26T20:42:41Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
56,60,1672,476,100,11,,6.7916665,14.416667,16.229166,pms7003,4.2226562,48,80.922676,98399.35,moderate,6.7916665,14.416667,16.229166,0.14550781,0.12866211,0.15783691,25.857702,cf-atm,dev:864475046524962,2023-10-26T20:12:41Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
96,60,4553,1278,211,16,,22.5,33.3,39.333332,pms7003,4.2226562,30,75.78163,98364.516,moderate,25.2,36.366665,39.333332,0.03250122,0.045410156,0.0496521,26.495571,cf-atm,dev:864475046524962,2023-10-26T19:42:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
61,60,2156,612,104,9,,9.777778,16.666666,18.11111,pms7003,4.2265625,27,75.31997,98282.07,moderate,9.777778,16.666666,18.11111,0.099609375,0.14501953,0.14477539,27.517908,cf-atm,dev:864475046524962,2023-10-26T19:12:41Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
99,60,4523,1290,213,21,,22.487804,34.780487,41.09756,pms7003,4.234375,41,67.25418,98235.83,moderate,25.09756,38.780487,41.09756,0.03866577,0.024490356,0.031158447,29.089931,cf-atm,dev:864475046524962,2023-10-26T18:42:43Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
98,60,4656,1306,226,14,1,22.6,34.6,41.057144,pms7003,4.2265625,35,64.28616,98210.89,moderate,25.37143,38.657143,41.057144,0.032562256,0.04660034,0.048706055,29.568733,cf-atm,dev:864475046524962,2023-10-26T18:12:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
82,60,3124,884,151,15,,16.291666,27.0625,28.375,pms7003,4.2304688,48,59.352997,98156.76,moderate,16.291666,27.0625,28.375,0.08001709,0.051940918,0.055664062,30.522776,cf-atm,dev:864475046524962,2023-10-26T17:42:40Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
65,60,2296,652,116,15,,11.4,18.685715,20.885714,pms7003,4.234375,35,56.778233,98117.4,moderate,11.4,18.685715,20.885714,0.07122803,0.07763672,0.101745605,31.34578,cf-atm,dev:864475046524962,2023-10-26T17:12:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
62,60,2197,609,104,12,,10.4838705,17.35484,19.548388,pms7003,4.234375,31,54.568886,98079.82,moderate,10.4838705,17.35484,19.548388,0.08117676,0.07373047,0.08441162,32.22335,cf-atm,dev:864475046524962,2023-10-26T16:42:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
61,60,2131,607,92,11,,10.540541,16.837837,18.621622,pms7003,4.234375,37,51.772396,98049.01,moderate,10.540541,16.837837,18.621622,0.11090088,0.082214355,0.06738281,33.158554,cf-atm,dev:864475046524962,2023-10-26T16:12:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
54,60,1824,512,89,6,,8.058824,13.5,14.735294,pms7003,4.2421875,34,48.76547,98028.81,moderate,8.058824,13.5,14.735294,0.10559082,0.07348633,0.08068848,33.997902,cf-atm,dev:864475046524962,2023-10-26T15:42:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
57,60,1836,523,94,8,1,7.852941,14.764706,15.235294,pms7003,4.234375,34,45.967373,98060.47,moderate,7.852941,14.764706,15.235294,0.11785889,0.12817383,0.115478516,36.036636,cf-atm,dev:864475046524962,2023-10-26T15:12:41Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
57,60,2065,573,83,10,1,9.636364,15.151515,16.636364,pms7003,4.2382812,33,44.703754,98079.69,moderate,9.636364,15.151515,16.636364,0.099853516,0.092041016,0.12731934,36.453773,cf-atm,dev:864475046524962,2023-10-26T14:42:41Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
148,60,10611,2930,360,29,2,41.06818,54.590908,63.954544,pms7003,4.2382812,44,44.167046,98115.31,unhealthy-if-sensitive,60.840908,78.72727,82.22727,0.26171875,0.2121582,0.16052246,38.019833,cf-atm,dev:864475046524962,2023-10-26T14:12:40Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
55,60,1818,514,74,11,1,8.034483,14,14.620689,pms7003,4.2421875,29,46.142555,98177.31,moderate,8.034483,14,14.620689,0.12658691,0.10101318,0.080566406,36.96576,cf-atm,dev:864475046524962,2023-10-26T13:42:40Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
164,60,13824,3970,698,45,9,55.45098,80.39216,86.960785,pms7003,4.2460938,51,47.393215,98225.26,unhealthy,81.86275,117.960785,122.4902,0.60253906,0.6069336,0.56933594,36.235004,cf-atm,dev:864475046524962,2023-10-26T13:12:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
83,60,3214,910,171,17,1,16.704546,27.181818,30.84091,pms7003,4.2460938,44,48.710735,98276.42,moderate,16.772728,27.59091,30.84091,0.09448242,0.11004639,0.120910645,36.63888,cf-atm,dev:864475046524962,2023-10-26T12:42:41Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
69,60,2524,714,132,11,1,12.973684,20.421053,21.973684,pms7003,4.2382812,38,47.674995,98343.11,moderate,12.973684,20.421053,21.973684,0.08496094,0.06793213,0.06896973,37.19626,cf-atm,dev:864475046524962,2023-10-26T12:12:40Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
79,60,3753,1048,131,4,,18.551723,25.310345,27.310345,pms7003,4.21875,29,54.359116,98402.32,moderate,20.068966,26.48276,27.344828,0.2692871,0.29101562,0.33618164,35.325775,cf-atm,dev:864475046524962,2023-10-26T11:42:41Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
68,60,2695,759,119,12,2,13.413794,20.241379,22.724138,pms7003,4.1953125,29,56.503975,98443.15,moderate,13.413794,20.241379,22.724138,0.16247559,0.114868164,0.13659668,34.287544,cf-atm,dev:864475046524962,2023-10-26T11:12:42Z,Kumasi,6.6273925,-1.59331640625,BORI - KHANA LGA,
56,60,1778,509,89,11,,8.066667,14.366667,15.333333,pms7003,4.1914062,30,69.55427,98496.83,moderate,8.066667,14.366667,15.333333,0.2253418,0.1348877,0.122680664,30.505949,cf-atm,dev:864475046524962,2023-10-26T10:42:42Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
92,60,3834,1098,200,19,5,20.657143,31.77143,36.285713,pms7003,4.1875,35,69.79311,98532.305,moderate,21.914286,33.62857,36.37143,0.077819824,0.099243164,0.13513184,30.001135,cf-atm,dev:864475046524962,2023-10-26T10:12:42Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
63,60,1985,576,113,19,2,9.28125,17.75,20.59375,pms7003,4.1875,32,71.36392,98555.35,moderate,9.28125,17.75,20.59375,0.24365234,0.2355957,0.33129883,30.340227,cf-atm,dev:864475046524962,2023-10-26T09:42:41Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
59,60,1951,552,95,11,4,8.657143,15.6285715,16.6,pms7003,4.1757812,35,78.813835,98543.64,moderate,8.657143,15.6285715,16.6,0.17700195,0.19006348,0.18774414,28.444393,cf-atm,dev:864475046524962,2023-10-26T09:12:40Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
68,60,2329,669,123,12,,11.488372,20.139534,20.930233,pms7003,4.1679688,43,84.976395,98542.49,moderate,11.488372,20.139534,20.930233,0.1463623,0.1739502,0.2088623,26.468548,cf-atm,dev:864475046524962,2023-10-26T08:42:41Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
68,60,2144,626,132,15,,10.488372,19.906977,21.232557,pms7003,4.1679688,43,87.349785,98514.734,moderate,10.488372,19.906977,21.232557,0.08917236,0.085510254,0.06958008,25.900532,cf-atm,dev:864475046524962,2023-10-26T08:12:43Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
72,60,2603,743,139,16,,13.527778,22.277779,24.416666,pms7003,4.1679688,36,89.454865,98484.56,moderate,13.527778,22.277779,24.416666,0.08190918,0.06402588,0.048339844,25.263176,cf-atm,dev:864475046524962,2023-10-26T07:42:42Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
88,60,3603,1032,191,16,,18.942858,29.914286,33.285713,pms7003,4.1796875,35,92.40311,98435.61,moderate,19.22857,30.77143,33.285713,0.036071777,0.050872803,0.04095459,24.322447,cf-atm,dev:864475046524962,2023-10-26T07:12:40Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
92,60,3824,1090,200,17,,19.878788,31.424242,35.363636,pms7003,4.1835938,33,93.514366,98394.26,moderate,20.727272,33.060608,35.363636,0.03503418,0.023910522,0.06738281,23.534689,cf-atm,dev:864475046524962,2023-10-26T06:42:41Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
98,60,4308,1242,227,21,,21.6,34.6,40.685715,pms7003,4.1796875,35,93.45186,98347.836,moderate,23.542856,38.62857,40.714287,0.025604248,0.027328491,0.044921875,22.900408,cf-atm,dev:864475046524962,2023-10-26T06:12:40Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
109,60,5446,1533,263,21,,25.464285,38.607143,46.785713,pms7003,4.1875,28,91.85134,98305.766,unhealthy-if-sensitive,30.25,45.5,48.67857,0.02720642,0.026687622,0.024917603,22.368107,cf-atm,dev:864475046524962,2023-10-26T05:42:41Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
138,60,8082,2333,467,36,,32.975,50.55,63.35,pms7003,4.1875,40,91.96123,98284.37,unhealthy-if-sensitive,48.05,73.15,78.55,0.043701172,0.057525635,0.042816162,22.178946,cf-atm,dev:864475046524962,2023-10-26T05:12:41Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
112,60,5610,1595,284,20,,26.836735,40.040817,48.387756,pms7003,4.1914062,49,89.7963,98252.516,unhealthy-if-sensitive,32.734695,48.183674,51.163265,0.026733398,0.03262329,0.04788208,22.472118,cf-atm,dev:864475046524962,2023-10-26T04:42:42Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
78,60,3000,849,153,12,,16.195122,24.975609,26.317074,pms7003,4.1914062,41,88.97799,98230.87,moderate,16.195122,24.975609,26.317074,0.07067871,0.049438477,0.06768799,22.557777,cf-atm,dev:864475046524962,2023-10-26T04:12:41Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
80,60,3061,875,159,11,,16.1,25.7,27.56,pms7003,4.1953125,50,89.48378,98201.95,moderate,16.1,25.7,27.56,0.070129395,0.051086426,0.057800293,22.555737,cf-atm,dev:864475046524962,2023-10-26T03:42:40Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
53,60,1775,499,89,9,,7.3703704,12.851851,15.037037,pms7003,4.1953125,27,89.11523,98182.24,moderate,7.3703704,12.851851,15.037037,0.10058594,0.123413086,0.15258789,22.721445,cf-atm,dev:864475046524962,2023-10-26T03:12:41Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
47,60,1648,461,72,4,,6.8333335,11.366667,11.566667,pms7003,4.1992188,30,87.33115,98178.36,good,6.8333335,11.366667,11.566667,0.11584473,0.07116699,0.0927124,22.939669,cf-atm,dev:864475046524962,2023-10-26T02:42:42Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
89,60,3570,1025,184,13,,19.192308,30.115385,32.576923,pms7003,4.1992188,52,85.450584,98191.13,moderate,19.615385,31.038462,32.576923,0.045013428,0.05078125,0.07574463,23.064587,cf-atm,dev:864475046524962,2023-10-26T02:12:41Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
58,60,2047,576,89,11,,9.966666,15.3,17.2,pms7003,4.203125,30,84.20956,98205.97,moderate,9.966666,15.3,17.2,0.07672119,0.16381836,0.19580078,23.266497,cf-atm,dev:864475046524962,2023-10-26T01:42:41Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
118,60,6104,1737,317,28,,27.348837,42.255814,52.139534,pms7003,4.203125,43,83.46913,98254.695,unhealthy-if-sensitive,34.2093,53.302326,57.44186,0.0769043,0.07952881,0.08227539,23.432205,cf-atm,dev:864475046524962,2023-10-26T01:12:41Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
93,60,4255,1193,194,14,,21.414635,32.146343,36.09756,pms7003,4.2070312,41,84.579475,98294.17,moderate,23.09756,34.634148,36.09756,0.032989502,0.019119263,0.038085938,23.49033,cf-atm,dev:864475046524962,2023-10-26T00:42:41Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
40,60,1487,412,63,4,,5.56,9.76,9.88,pms7003,4.2070312,25,84.119286,98329.7,good,5.56,9.76,9.88,0.12805176,0.099365234,0.10253906,23.53418,cf-atm,dev:864475046524962,2023-10-26T00:12:42Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
67,60,2550,731,119,7,,13.333333,19.566668,20.333334,pms7003,4.2109375,30,84.51679,98336.52,moderate,13.333333,19.566668,20.333334,0.09716797,0.111206055,0.1027832,23.828377,cf-atm,dev:864475046524962,2023-10-25T23:42:42Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
119,60,6334,1804,329,26,,28.139534,42.860466,52.186047,pms7003,4.2109375,43,84.37288,98367.195,unhealthy-if-sensitive,36.488373,54.23256,57.604652,0.02961731,0.021942139,0.018356323,24.51977,cf-atm,dev:864475046524962,2023-10-25T23:12:42Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
62,60,2285,638,105,9,,11.035714,17.357143,19.214285,pms7003,4.2148438,28,80.57931,98352.336,moderate,11.035714,17.357143,19.214285,0.12451172,0.06506348,0.055511475,25.078598,cf-atm,dev:864475046524962,2023-10-25T22:42:42Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
61,60,2161,612,95,5,,10.564102,16.615385,17.282051,pms7003,4.2070312,39,72.99759,98402,moderate,10.564102,16.615385,17.282051,0.07458496,0.09625244,0.11022949,25.847504,cf-atm,dev:864475046524962,2023-10-25T22:12:42Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
105,60,5090,1445,234,19,,24.729166,36.916668,44.145832,pms7003,4.1914062,48,79.40857,98419.15,unhealthy-if-sensitive,29.083334,42.291668,45.0625,0.048461914,0.0546875,0.07733154,26.327309,cf-atm,dev:864475046524962,2023-10-25T21:42:40Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
139,60,8790,2503,445,38,,33.541668,51.041668,64.729164,pms7003,4.1914062,48,77.55565,98447.63,unhealthy-if-sensitive,50.291668,75.520836,81.729164,0.017349243,0.013381958,0.014511108,26.404303,cf-atm,dev:864475046524962,2023-10-25T21:12:41Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
137,60,8402,2397,403,34,,33.2,50.1,62.26,pms7003,4.2226562,50,73.15684,98343.66,unhealthy-if-sensitive,48.8,72.52,76.5,0.016098022,0.01675415,0.017105103,26.626614,cf-atm,dev:864475046524962,2023-10-25T20:42:41Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
138,60,8846,2496,417,32,,33.805557,50.666668,63.194443,pms7003,4.2265625,36,71.24339,98363.75,unhealthy-if-sensitive,50.77778,74.52778,78.47222,0.029006958,0.026275635,0.027236938,26.816803,cf-atm,dev:864475046524962,2023-10-25T20:12:41Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
138,60,8482,2427,421,32,,33.54,50.62,62.46,pms7003,4.2304688,50,69.05536,98293.164,unhealthy-if-sensitive,49.78,73.92,76.62,0.022705078,0.021453857,0.02571106,26.92745,cf-atm,dev:864475046524962,2023-10-25T19:42:40Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
209,60,25848,7604,1578,135,,100.48781,158.78049,172.02438,pms7003,4.2304688,41,66.31249,98275.58,very-unhealthy,152.04878,239.12195,259.12195,0.07324219,0.08319092,0.07714844,27.418987,cf-atm,dev:864475046524962,2023-10-25T19:12:40Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
78,60,3168,882,153,15,,15.529411,24.941177,28.029411,pms7003,4.2304688,34,65.46671,98259.11,moderate,15.529411,24.941177,28.029411,0.0362854,0.048309326,0.05657959,28.487225,cf-atm,dev:864475046524962,2023-10-25T18:42:40Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
90,60,3864,1093,179,16,,19.666666,30.897436,33.897434,pms7003,4.234375,39,65.874725,98195.93,moderate,20.666666,32.435898,33.897434,0.02935791,0.029510498,0.042144775,29.75128,cf-atm,dev:864475046524962,2023-10-25T18:12:43Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
67,60,2503,700,120,10,,12.6470585,19.617647,21.382353,pms7003,4.234375,34,60.503613,98158.47,moderate,12.6470585,19.617647,21.382353,0.07757568,0.13635254,0.11102295,30.930197,cf-atm,dev:864475046524962,2023-10-25T17:42:42Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
63,60,2347,644,107,15,,11.107142,17.785715,20.714285,pms7003,4.2382812,28,55.897655,98113.445,moderate,11.107142,17.785715,20.714285,0.11053467,0.10076904,0.12927246,32.073944,cf-atm,dev:864475046524962,2023-10-25T17:12:42Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
59,60,2243,613,92,9,,10.46875,16,17.8125,pms7003,4.2382812,32,52.93726,98096.85,moderate,10.46875,16,17.8125,0.076660156,0.085510254,0.091796875,33.138157,cf-atm,dev:864475046524962,2023-10-25T16:42:40Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
74,60,2774,780,146,8,,14.4827585,22.931034,23.896551,pms7003,4.2382812,29,50.03257,98092.125,moderate,14.4827585,22.931034,23.896551,0.04748535,0.05935669,0.07531738,33.964756,cf-atm,dev:864475046524962,2023-10-25T16:12:40Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
58,60,1928,543,105,9,,9.032258,15.548388,17.032259,pms7003,4.2421875,31,47.9809,98088.1,moderate,9.032258,15.548388,17.032259,0.088012695,0.070129395,0.09881592,34.044815,cf-atm,dev:864475046524962,2023-10-25T15:42:42Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
59,60,2152,606,90,6,,10.5172415,16.034483,16.758621,pms7003,4.2421875,29,44.250374,98092.914,moderate,10.5172415,16.034483,16.758621,0.07879639,0.06970215,0.0925293,36.646534,cf-atm,dev:864475046524962,2023-10-25T15:12:42Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
61,60,2141,607,105,9,,9.828571,16.77143,18.62857,pms7003,4.2421875,35,42.686836,98123.3,moderate,9.828571,16.77143,18.62857,0.14282227,0.058013916,0.07598877,37.94283,cf-atm,dev:864475046524962,2023-10-25T14:42:40Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
74,60,2816,799,131,14,,15,23.15909,26.15909,pms7003,4.2460938,44,43.803295,98146.8,moderate,15.022727,23.15909,26.15909,0.13793945,0.121032715,0.11212158,37.27683,cf-atm,dev:864475046524962,2023-10-25T14:12:41Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
62,60,2188,617,105,9,,10.69697,17.272728,19.575758,pms7003,4.2460938,33,44.811947,98197.83,moderate,10.69697,17.272728,19.575758,0.08892822,0.056549072,0.10296631,37.037663,cf-atm,dev:864475046524962,2023-10-25T13:42:40Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
48,60,1662,467,71,4,,7.5333333,11.566667,11.6,pms7003,4.25,30,43.50254,98237.7,good,7.5333333,11.566667,11.6,0.10876465,0.083984375,0.0803833,37.80004,cf-atm,dev:864475046524962,2023-10-25T13:12:42Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
59,60,2063,577,102,9,2,9.620689,15.931034,17.655172,pms7003,4.25,29,48.544968,98276.49,moderate,9.620689,15.931034,17.655172,0.080566406,0.06262207,0.07757568,35.91782,cf-atm,dev:864475046524962,2023-10-25T12:42:40Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
64,60,2440,683,105,8,7,11.823529,18.264706,20.147058,pms7003,4.2421875,34,47.365757,98330.305,moderate,11.823529,18.264706,20.147058,0.1550293,0.10021973,0.12585449,36.09987,cf-atm,dev:864475046524962,2023-10-25T12:12:42Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
50,60,1687,468,68,8,,7.5333333,11.933333,13.433333,pms7003,4.21875,30,56.286247,98389.445,good,7.5333333,11.933333,13.433333,0.103027344,0.076049805,0.123168945,34.181477,cf-atm,dev:864475046524962,2023-10-25T11:42:42Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
59,60,2147,598,102,6,,9.96875,15.8125,16.9375,pms7003,4.1875,32,63.511,98432.445,moderate,9.96875,15.8125,16.9375,0.12609863,0.14318848,0.18969727,32.083122,cf-atm,dev:864475046524962,2023-10-25T11:12:40Z,Kumasi,6.6274325,-1.5933867187500002,BORI - KHANA LGA,
64,60,2391,676,111,11,4,12.178572,18.25,21.25,pms7003,4.1875,28,67.18508,98471.59,moderate,12.178572,18.25,21.25,0.0949707,0.10180664,0.13586426,30.233145,cf-atm,dev:864475046524962,2023-10-25T10:42:42Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
72,60,2534,720,136,12,,12.604651,22.069767,23.11628,pms7003,4.1835938,43,71.051605,98489.07,moderate,12.604651,22.069767,23.11628,0.09185791,0.055389404,0.04449463,29.008347,cf-atm,dev:864475046524962,2023-10-25T10:12:43Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
140,60,7344,2133,516,52,1,30.333334,51.245613,62.666668,pms7003,4.171875,57,73.01068,98508.78,unhealthy-if-sensitive,42.245613,73.40351,80.49123,0.16088867,0.19274902,0.19128418,28.749825,cf-atm,dev:864475046524962,2023-10-25T09:42:40Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
92,60,3441,991,243,29,2,17.355932,31.728813,39.525425,pms7003,4.1679688,59,75.89192,98499.9,moderate,17.881355,34.508476,40.457626,0.23242188,0.17443848,0.22094727,27.644361,cf-atm,dev:864475046524962,2023-10-25T09:12:39Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
38,60,1368,383,57,6,3,5.266667,9.2,9.766666,pms7003,4.171875,30,71.737915,98489.61,good,5.266667,9.2,9.766666,0.14904785,0.14660645,0.15368652,28.951746,cf-atm,dev:864475046524962,2023-10-25T08:42:42Z,Kumasi,6.6274175,-1.59339453125,BORI - KHANA LGA,
